density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,control,2,816.7370358786451,0.0500839559728112,6.705317177540568
High,control,3,806.8258515705185,0.0500885949790473,6.693107847671973
High,control,4,816.7230476754945,0.0500395036001562,6.705300050457645
High,control,6,810.7004344068174,0.0500622315725253,6.697898607835158
High,control,7,725.0543106716676,0.0501236092553938,6.586246563320231
High,control,8,872.6964122237168,0.0500270710092498,6.771587743038684
High,control,9,870.4977445194107,0.0501400673593212,6.769065168187553
High,control,10,817.1525960726077,0.0501199740073738,6.705825853518182
High,control,11,837.5204704360326,0.0500455666232289,6.730445705712194
High,control,12,807.7276168745343,0.0500270716599351,6.694224893858932
High,control,13,799.9568586385268,0.0501291132149267,6.684557799511989
High,control,14,798.1301340364806,0.0500929080629652,6.6822716593881735
High,control,15,807.1039792588734,0.0500845276314979,6.693452506635201
High,control,16,772.5587841150787,0.0500848070383214,6.6497081018186
High,control,17,838.9298118431166,0.0501137132369988,6.732127046046575
High,control,18,842.9210268501432,0.0500582098841161,6.736873272534201
High,control,19,772.450539073126,0.0500958450676523,6.649567979632274
High,control,20,874.719125572257,0.0501237003075714,6.773902835480304
High,control,21,768.0192551246546,0.0500308480501626,6.643814804610274
High,control,22,813.2540118045576,0.0500441657566925,6.701043498393316
High,control,23,797.796810013275,0.0500728066103177,6.681853940984088
High,control,24,731.7839218647204,0.0501230808539306,6.59548528167515
High,control,25,781.0433300973656,0.0501067923744195,6.660630628579029
High,control,26,800.7466320291505,0.0501096821114197,6.685544582460005
High,control,27,711.647603046076,0.0500975254966022,6.567582849346944
High,control,28,806.899269517576,0.0501372240466293,6.693198839559189
High,control,29,905.4008121023523,0.0500902762974934,6.8083777319556775
High,control,30,869.5526459316719,0.0501706614939025,6.767978879323895
High,control,31,868.0016096802226,0.0500935302713694,6.766193569128933
High,control,32,762.6982028004031,0.0500930392607676,6.636862412802402
High,control,33,793.7141242147841,0.0501365298830425,6.676723351345806
High,control,34,883.1342945421491,0.0500691937534719,6.783477277988815
High,control,35,810.0831987089191,0.050085342187153,6.697136956847172
High,control,36,887.7181881753196,0.050042558990301,6.788654336965783
High,control,37,856.8187619038993,0.0500834377872569,6.7532264165407305
High,control,38,829.3539298134654,0.0500823007441125,6.720646999866659
High,control,39,840.9994340604162,0.0501131289231549,6.734590987036237
High,control,40,783.7565511693334,0.0500477094698668,6.664098450660947
High,control,41,852.6865207654288,0.0500747693227946,6.748391977912763
High,control,42,808.5154970799102,0.0501584348148799,6.695199846526612
High,control,43,792.5694970901824,0.0501078783660773,6.675280195395776
High,control,44,792.6161418724356,0.050090139152804,6.675339046272443
High,control,45,748.610779376597,0.0501195476901537,6.618219194747632
High,control,46,788.8700248737744,0.0500415304286094,6.6706015732754524
High,control,47,943.3408030197116,0.0501532158237107,6.849427620333278
High,control,48,747.3708913630095,0.0501141237056095,6.616561569762321
High,control,49,810.0294989194628,0.050101580763553,6.69707066542244
High,control,50,856.7631758309669,0.0500550222085793,6.7531615394879
High,control,51,754.701331035729,0.0500740367916251,6.626322082951291
High,control,52,786.0045172285534,0.0500891294984268,6.666962539522811
High,control,53,836.6555927778517,0.0500653827543954,6.729412507646444
High,control,54,788.5770996964927,0.050116669215757,6.6702301818340715
High,control,55,746.227091582566,0.050099220561603,6.615029966188804
High,control,56,851.5733384396165,0.0501505970772708,6.747085624919574
High,control,57,853.6009246087294,0.0501040267437749,6.749463783174316
High,control,58,744.1405035635293,0.0500918235809447,6.612229865879099
High,control,59,781.5251676445954,0.0500638608411424,6.661247353622697
High,control,60,834.2868865160594,0.0501183341757874,6.726577331836592
High,control,61,839.9555515643319,0.0500198663111626,6.733348975632955
High,control,62,817.0156457715893,0.0500201885009147,6.705658244947862
High,control,63,813.8080101602714,0.0501423802280827,6.701724478429288
High,control,64,854.0988449480482,0.0501064128254397,6.7500469305896935
High,control,65,874.4141983271962,0.050044260111742,6.773554174524637
High,control,66,729.5099875222064,0.0501261906582803,6.592373058783728
High,control,67,878.2217620306477,0.0500871548688805,6.777899138087783
High,control,68,817.3942763117468,0.0500451862226416,6.706121568795588
High,control,69,793.0614610929304,0.050067398512267,6.675900723162335
High,control,70,792.883750906653,0.0501158711093136,6.675676616824138
High,control,71,769.1611113778181,0.0501049388335223,6.645300455205439
High,control,72,870.3479353393728,0.0500608582409479,6.7688930573771104
High,control,73,806.156204025413,0.0501171937784493,6.692277525249903
High,control,74,823.1676132279047,0.0501210457611316,6.713159841214202
High,control,75,827.7875016961634,0.0501100853765778,6.71875648098389
High,control,76,784.16006953829,0.0501493430945621,6.664613169839934
High,control,77,850.7722779130228,0.0500845465134977,6.746144499242127
High,control,78,777.1276021918395,0.0500774626208934,6.655604561069453
High,control,79,873.0127657051316,0.0500648324554843,6.771950178533528
High,control,80,781.4063373533418,0.0500564875475118,6.661095292843191
High,control,81,877.7153540507584,0.0500520482934225,6.77732234295168
High,control,82,833.2988639419955,0.0499951057305206,6.725392358063093
High,control,83,870.0027755637961,0.0501180339827726,6.768496401946754
High,control,84,723.726616331878,0.0500298427502804,6.584413719324673
High,control,85,793.4625081874487,0.0500286524153902,6.67640629018915
High,control,86,899.9136244074372,0.0500884775162192,6.802298785837994
High,control,87,843.6608464894339,0.0500701125074943,6.737750573184037
High,control,88,808.1704740725881,0.0500790254517498,6.694773019030467
High,control,89,711.9460179307227,0.0500506716436684,6.568002091024653
High,control,90,845.8330060803357,0.0501104347722379,6.740321947781762
High,control,91,875.3801659661004,0.0501077874556559,6.774658267390341
High,control,92,761.947221810168,0.0501258188087563,6.635877290571559
High,control,93,798.4842962061405,0.0501017607254009,6.682715300844445
High,control,94,862.2698854748013,0.0500452489203743,6.759568313858704
High,control,95,874.7784684891292,0.050017942223878,6.773970675432867
High,control,96,827.087921877742,0.0501583963298657,6.717911003614259
High,control,97,797.9284543910314,0.0501157036697132,6.682018937278866
High,control,98,858.3254260638166,0.0500519915094896,6.754983312034458
High,control,99,801.2424131994233,0.05008459439923,6.686163539484183
High,control,100,830.8312163223013,0.0499885614219429,6.722426665107227
